,Workload_Name,Frequency,Voltage,Core_Count,Actual,EPH_0x11:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x1b:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x50:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x14:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x19:Frequency_A15:Voltage_A15_Squared_Percentage
1350,lat_mem_rd_1_8,1200,0.992585034,3,1.246274633,50.88244123,6.963390065,1.930985336,10.94736539,0.012245978
1351,lat_mem_rd_1_256,1200,0.991369048,3,1.005314177,54.51263274,3.869755754,3.652659775,3.610244932,0.009526538
1352,lat_mem_rd_200_8,1200,0.991394558,3,1.046081054,52.71547522,5.51641401,1.982842982,5.242138499,0.01621777
1353,lat_mem_rd_200_256,1200,0.991326014,3,0.997502101,53.64727976,4.261941146,3.132132115,4.102348565,0.016643666
1354,lat_mem_rd_p4,1200,0.992466216,3,1.223671622,57.54849251,6.942677462,0.055238728,6.266890837,0.00604062
1355,lat_ops,1200,0.992575503,3,1.205839973,42.94436687,13.08408264,0.129655882,15.91979825,0.024051676
1356,lat_proc_fork,1200,0.992111486,3,1.084879926,50.86193372,8.660008246,0.887107882,6.063092711,0.161698218
1357,bw_mem_rd,1200,0.992474315,3,1.253339815,43.58928099,5.077074871,3.911356192,7.249519826,12.11285252
1358,bw_mem_wr,1200,0.992045455,3,1.130712566,45.0658709,2.866634628,2.545309669,4.636637709,15.50028567
1359,bw_mem_cp_200m,1200,0.992655172,3,1.249314455,43.62947959,3.315181058,3.422199643,6.029312179,15.16894708
1360,bw_mem_cp_700m,1200,0.992224265,3,1.224402507,42.17810903,7.917949547,0.806721608,15.69926179,5.682352325
1361,bw_mem_cp_2000m,1200,0.990856164,3,0.938030486,48.89594752,8.435272234,0.245761492,3.947703829,0.696934042
1362,tlb,1200,0.991275168,3,0.984888174,54.01911295,6.195561979,0.108284393,3.869136555,0.033426782
1363,line,1200,0.99164966,3,1.084172347,49.43922952,7.007589424,1.235586359,5.361115353,4.606849957
1364,cache,1200,0.990625,3,0.935416142,53.21029389,0.982440618,5.137197757,1.243403554,4.675403407
1365,par_mem,1200,0.992576531,3,1.218356728,46.62347257,2.717847288,6.196278956,2.901910565,10.61057952
1366,gcc,1200,0.993986486,3,1.408275939,34.61458322,10.83338613,2.979464653,24.4449496,2.092551013
1367,tar,1200,0.997741071,3,1.458566879,28.01976533,15.55510981,2.836473213,27.5362211,0.330249738
1368,mpeg4_lq_mp,1200,1.001505102,3,0.450662374,10.66929528,3.728989117,1.329767955,7.144155026,2.590385412
1369,par_mem_mp,1200,0.992414966,3,1.194026122,46.52366463,2.788821639,6.190878419,2.980874072,10.4828721
1370,mp_bus_spd,1200,0.996008621,3,1.875403828,38.28296916,14.13989781,5.747898812,17.45207129,3.462052054
1371,mp_bus_spd2,1200,0.996960616,3,1.991358466,36.68765039,12.62231997,7.199539394,19.93712546,3.114337742
1372,mp_dhry,1200,1.002159864,3,0.968224293,23.51586389,12.7431036,1.442053022,22.35565879,0.005647498
1373,mp_mflops,1200,1.002191781,3,0.553850507,22.38204455,7.817262815,0.478188324,0.646616229,1.134370427
1374,mp_lp_neon,1200,0.995196918,3,1.626974048,39.26985532,8.960636782,4.343504481,23.82933702,0.706428398
1375,mp_neon_mflops,1200,0.998775862,3,2.230177,35.37221756,14.87542536,1.584653422,22.19902142,4.180017354
1376,mp_randmem,1200,0.996879252,3,2.014959361,35.87600387,13.97175976,5.023927372,24.41995512,0.006662363
1377,mp_whets,1200,0.995633562,3,1.745660493,39.43618042,15.10580303,0.05759304,23.93876805,0.004167553
1378,openmp_mem_spd,1200,0.996300676,3,1.926704791,36.59163723,43.09041321,0.143178844,0.932762978,0.003699402
1379,openmp_mflops,1200,0.997959184,3,2.139864197,35.95045863,34.32427112,0.963194437,7.111102186,2.338545576
1380,idle,1200,1.004521812,4,0.298258289,0.913485385,0.2077366,0.072280749,0.589661303,0.011227044
1381,basicmath,1200,1.000436644,4,1.327226836,27.82795564,14.0504107,0.997212825,29.141666,0.129383587
1382,bitcount,1200,0.9971875,4,1.896687946,31.40275832,23.60521252,0.079897676,27.38204155,0.014361416
1383,qsort,1200,0.999152397,4,1.133147055,29.79407928,13.26144858,0.70759401,23.33003331,0.810626798
1384,susan,1200,1.002080479,4,0.791203418,18.86470279,14.3326252,0.162013684,24.38626478,0.07266235
1385,jpeg_enc,1200,0.997210884,4,1.82479134,31.97684665,20.23738784,1.165897115,24.28672887,1.023727462
1386,jpeg_dec,1200,1.002491135,4,0.463559035,13.37957175,4.742992546,1.087724083,7.406424197,0.226234846
1387,typeset,1200,0.996883446,4,1.769821189,38.56246604,12.88069567,2.621406503,22.06333186,1.23383654
1388,dijkstra,1200,0.995333904,4,1.61537561,45.54952098,15.54728862,1.320193732,12.14212293,0.042990558
1389,patricia,1200,0.996822917,4,1.4567945,34.26267664,13.15631027,2.478910174,24.89548239,0.293511817
1390,ispell,1200,0.996386054,4,1.692331857,35.27330432,13.39037606,1.908462379,26.42901582,0.655608639
1391,stringsearch,1200,1.003232759,4,0.369219179,7.970204873,2.068637045,0.569331626,4.453075406,0.119850333
1392,adpcm_c,1200,0.996613475,4,1.07527961,31.76553513,11.05855699,2.243161469,21.59833093,0.329290794
1393,adpcm_d,1200,0.997653061,4,0.775108605,27.98431232,7.655810579,2.214425864,16.82483858,0.274952332
1394,fft,1200,0.996734694,4,1.539213218,33.07195936,14.03535558,0.358615149,28.2586779,0.105065323
1395,h264_hq,1200,0.999431034,4,0.958629676,24.08479208,10.97344594,1.81405699,20.31163996,2.334837024
1396,h264_lq,1200,1.000068966,4,0.859112855,22.87022009,10.11914623,1.753175066,18.05418747,2.456256099
1397,mpeg4_hq,1200,1.002753378,4,0.510540345,13.94024406,4.430728231,1.691652105,8.330302885,2.73635753
1398,mpeg4_lq,1200,1.003482759,4,0.513550572,13.1505354,4.0833886,1.550754676,7.530191338,2.770503908
1399,jpg2000enc,1200,0.995578859,4,1.757432698,39.15976179,13.10344054,5.65858098,19.18521721,2.085582949
1400,dhrystone,1200,0.998615772,4,2.229755268,34.6883132,20.20990607,0.033002846,26.15534583,0.004411108
1401,neon_add,1200,0.99995777,4,2.572337926,37.72065366,16.93913182,0.026867166,24.54876527,0.002540356
1402,neon_mul,1200,0.999966443,4,2.584726228,37.79636214,16.85622757,0.027096106,24.42920079,0.002633585
1403,cstm_bmp,1200,0.994375,4,1.476582338,54.17919823,6.406901315,0.069848742,11.39236296,0.010091665
1404,cstm_int,1200,0.998454392,4,2.218820682,30.40108398,17.86695383,1.889151718,31.983643,0.807919349
1405,cstm_fp,1200,0.998657718,4,2.31875104,29.53589116,18.87360327,1.040053635,32.86249904,0.914519191
1406,lat_ctx_0_18,1200,0.993344595,4,1.352985838,53.79055818,9.041726446,1.053493576,8.41484761,0.152589633
1407,lat_ctx_500_18,1200,0.993640203,4,1.362054547,51.47297505,8.959642808,2.307409959,7.086599706,3.612614564
1408,lat_fs,1200,0.994493243,4,1.561884905,44.70701051,8.850563141,1.826019524,20.47583432,0.753240292
1409,lat_pagefault,1200,0.993758503,4,1.414363361,40.89238096,8.244799063,2.652416092,22.47387185,0.099912253
1410,lat_mem_rd_1_8,1200,0.992829392,4,1.295406446,57.31093802,5.906691822,2.351784506,5.687686312,0.006986084
1411,lat_mem_rd_1_256,1200,0.992508503,4,1.191441095,58.77628576,4.608834746,2.876550039,4.207127822,0.006139618
1412,lat_mem_rd_200_8,1200,0.993091216,4,1.28745525,57.35993472,5.987100192,2.140831961,5.626247731,0.01359123
1413,lat_mem_rd_200_256,1200,0.9925,4,1.219170021,58.445855,4.652087633,3.225901341,4.400872175,0.013864343
1414,lat_mem_rd_p4,1200,0.992550336,4,1.236248631,57.71623614,6.966523483,0.06536446,6.273455337,0.006718943
1415,lat_ops,1200,0.99397651,4,1.452445275,46.19626165,13.57426885,0.108647081,16.25664698,0.013920642
1416,lat_proc_fork,1200,0.993429054,4,1.305239507,55.06840415,9.275624238,0.886381546,5.993501588,0.17549363
1417,bw_mem_rd,1200,0.993945578,4,1.437828,48.24588001,4.741303679,3.552761412,7.043678016,11.38501468
1418,bw_mem_wr,1200,0.992853448,4,1.303205697,49.87500022,2.749609718,2.418151689,4.459095467,14.66363382
1419,bw_mem_cp_200m,1200,0.993089789,4,1.326813493,44.86858439,3.501017942,3.327301733,6.484911018,14.76303128
1420,bw_mem_cp_700m,1200,0.994112595,4,1.338706733,44.17253,7.952004421,0.841612715,16.03664774,5.366373796
1421,bw_mem_cp_2000m,1200,0.992789116,4,1.274538293,57.75622481,9.616744954,0.221353232,2.940908093,0.051452663
1422,tlb,1200,0.992474662,4,1.195355284,58.98823831,6.746182547,0.110085295,4.085728877,0.035831999
1423,line,1200,0.993078859,4,1.297291544,53.32662527,7.463987833,1.292493537,5.582041704,4.842123142
1424,cache,1200,0.992111486,4,1.084561784,58.56422426,0.913581446,3.979772256,1.159210739,6.230649432
1425,par_mem,1200,0.993501712,4,1.418241425,52.65510522,2.710472084,5.770768393,2.886591871,9.337751114
1426,gcc,1200,0.996027397,4,1.60545739,36.49531598,10.96786728,3.096693717,24.80572989,2.214224073
1427,tar,1200,0.999413793,4,1.623966014,29.10258136,15.85173864,2.919705894,28.13796832,0.321060467
1428,mpeg4_lq_mp,1200,1.000518707,4,0.494574442,13.1990223,4.573927344,1.668034344,8.737417345,3.227657451
1429,par_mem_mp,1200,0.993836806,4,1.413205451,52.43618895,3.003993085,5.621894137,3.175453418,9.087417678
1430,mp_bus_spd,1200,0.996827586,4,1.986827159,38.78642618,13.84706806,7.209786342,17.14824612,2.505988485
1431,mp_bus_spd2,1200,0.997543103,4,2.111948855,36.13131392,13.71765826,6.603601874,21.70164856,2.47740058
1432,mp_dhry,1200,1.001698276,4,1.159722669,24.96887478,14.437641,1.311996847,25.27618446,0.005195259
1433,mp_mflops,1200,1.002253401,4,0.62989915,26.46592367,9.216541459,0.547392426,0.678882221,1.371478218
1434,mp_lp_neon,1200,0.995303819,4,1.676463556,39.32669741,9.095706137,4.336660344,24.08303227,0.738664912
1435,mp_neon_mflops,1200,0.99965035,4,2.457225993,36.21381208,15.06663995,1.609192515,22.52641625,4.230638274
1436,mp_randmem,1200,0.997602041,4,2.162453844,36.45023271,14.30361729,4.821169971,24.82595746,0.007447327
1437,mp_whets,1200,0.996122449,4,1.826861558,39.54173202,15.08210165,0.043769418,24.63697782,0.003857094
1438,openmp_mem_spd,1200,0.996300336,4,1.934340926,36.56188236,43.29189444,0.129855361,0.840678718,0.003527833
1439,openmp_mflops,1200,0.997162162,4,2.00549425,37.12986346,38.53935204,0.80022359,2.176588867,1.680067737
1440,idle,1400,1.026031879,1,0.35436002,1.030323359,0.224499036,0.075542637,0.644448469,0.010285935
1441,basicmath,1400,1.027612069,1,0.647348221,16.85822704,8.456118944,0.596806289,17.70545407,0.174560066
1442,bitcount,1400,1.028741554,1,0.855390399,22.34418819,16.62835071,0.070905704,19.3912047,0.013560655
1443,qsort,1400,1.02787234,1,0.622900489,16.87413496,7.836067876,0.396561946,13.87889495,0.376191211
1444,susan,1400,1.027715827,1,0.63821146,14.44579878,10.81804077,0.126431484,18.50157467,0.062233797
1445,jpeg_enc,1400,1.029434932,1,0.91840776,22.61303872,14.368278,0.764503247,17.46674055,0.518802319
1446,jpeg_dec,1400,1.026285461,1,0.419481546,5.610305067,1.936679756,0.381655018,3.249549798,0.153067317
1447,typeset,1400,1.02877551,1,0.88639281,24.35985234,9.42201842,1.882325593,16.221951,0.558692529
1448,dijkstra,1400,1.028403716,1,0.803251135,28.178698,10.45981629,0.852333318,8.139362324,0.03062757
1449,patricia,1400,1.028154762,1,0.772308735,22.28828226,8.694323989,1.626849195,16.54108484,0.250832
1450,ispell,1400,1.028581081,1,0.877618041,22.7679457,10.46139606,1.135170713,19.99373926,0.070166736
1451,stringsearch,1400,1.026277778,1,0.388187948,3.438101089,0.872577654,0.212274843,2.022230364,0.072039175
1452,adpcm_c,1400,1.027183099,1,0.566414979,14.88455352,6.455537116,0.890097922,11.63967689,0.360180897
1453,adpcm_d,1400,1.026851145,1,0.499731573,12.28222814,4.049982748,0.830299506,8.437729607,0.467010947
1454,fft,1400,1.028065878,1,0.784737122,22.07545272,9.430157346,0.243296092,19.04760417,0.094166074
1455,h264_hq,1400,1.026981293,1,0.548606156,11.58944521,5.44015108,0.883263023,10.16098116,0.853872636
1456,h264_lq,1400,1.026934122,1,0.525276608,10.62278339,4.865235765,0.898281297,8.779258735,0.885565812
1457,mpeg4_hq,1400,1.026444257,1,0.423856791,4.596344863,1.826292638,0.647006057,3.586828042,0.385769713
1458,mpeg4_lq,1400,1.026375839,1,0.418308913,4.223879563,1.685870582,0.593749282,3.253973159,0.365315798
1459,jpg2000enc,1400,1.028445946,1,0.899037108,25.1505122,10.49193782,3.207805508,16.75966106,1.492585916
1460,dhrystone,1400,1.028877551,1,0.98656015,24.58708256,14.22170369,0.041239913,18.50650444,0.006278712
1461,neon_add,1400,1.029966216,1,1.081525547,25.81450145,11.52858572,0.038883051,16.80443921,0.005219487
1462,neon_mul,1400,1.029631849,1,1.080557548,25.98364413,11.52423521,0.03910685,16.79870292,0.004225438
1463,cstm_bmp,1400,1.027827181,1,0.77320306,31.36084292,5.430070978,0.069440059,9.747445792,0.011812862
1464,cstm_int,1400,1.029557823,1,1.021828639,22.26493588,13.24828309,1.41084367,23.82824082,0.505773173
1465,cstm_fp,1400,1.029724138,1,1.054166359,21.79169292,14.14426358,0.734760369,24.69990304,0.571128401
1466,lat_ctx_0_18,1400,1.02792517,1,0.749224061,34.01713552,5.931323338,0.810179705,6.882985186,0.075738715
1467,lat_ctx_500_18,1400,1.027933673,1,0.763911231,32.89780805,6.426564204,1.768325778,5.518241708,1.878506191
1468,lat_fs,1400,1.028229866,1,0.796871846,29.62735838,6.120789886,1.161585113,14.21591542,0.3380929
1469,lat_pagefault,1400,1.032534483,1,1.625752434,41.44690374,7.599784095,3.088745556,21.27089349,0.055455997
1470,lat_mem_rd_1_8,1400,1.028217905,1,0.806939926,36.90546636,4.591671814,1.199601951,7.45299677,0.018504143
1471,lat_mem_rd_1_256,1400,1.028053691,1,0.682517691,33.5437539,2.635402279,3.893526527,2.594237883,0.009366238
1472,lat_mem_rd_200_8,1400,1.027685811,1,0.680314858,33.99220911,3.552493648,1.382081181,3.508542433,0.013840165
1473,lat_mem_rd_200_256,1400,1.0275,1,0.681824082,33.86067654,3.0974627,2.800262777,3.07627303,0.01315578
1474,lat_mem_rd_p4,1400,1.031680743,1,1.427395791,57.00600257,6.872762595,0.054440935,6.336812995,0.004644716
1475,lat_ops,1400,1.028060345,1,0.763700414,29.84308723,9.403582971,0.102692647,11.58701321,0.016690894
1476,lat_proc_fork,1400,1.027678571,1,0.716710442,33.68344134,5.919245852,0.4932003,4.697892695,0.132684173
1477,bw_mem_rd,1400,1.028664384,1,0.849986021,27.58695309,4.692886912,4.389624585,6.807925197,10.71408016
1478,bw_mem_wr,1400,1.028511905,1,0.786479265,28.60567403,2.692437289,2.417440728,4.311630412,13.86369655
1479,bw_mem_cp_200m,1400,1.028637931,1,0.849243903,27.21737204,3.164906881,3.947652345,5.858564901,14.17751466
1480,bw_mem_cp_700m,1400,1.028741438,1,0.889967849,27.0308204,3.493897882,3.909216947,7.24152773,14.36714765
1481,bw_mem_cp_2000m,1400,1.027651007,1,0.714701604,34.57139143,6.018370067,0.13521579,2.838732734,0.315477608
1482,tlb,1400,1.027576531,1,0.66437134,34.67210182,4.00905274,0.076582482,2.722771431,0.024363722
1483,line,1400,1.027837838,1,0.699762615,32.95875176,4.577214233,0.774694575,3.573695951,2.840095912
1484,cache,1400,1.027508503,1,0.634160286,34.58978384,0.597473289,2.252241249,0.89658678,3.409730281
1485,par_mem,1400,1.028724315,1,0.86225,29.79892083,1.787932003,7.460715187,2.05183756,7.79886597
1486,gcc,1400,1.02872449,1,0.901672252,25.39038399,8.425886318,2.13408753,19.02159283,1.41639617
1487,tar,1400,1.028913793,1,0.865701359,20.3582726,11.09846241,2.090071699,19.84712223,0.243844562
1488,mpeg4_lq_mp,1400,1.026798986,1,0.421939257,5.314404395,1.775003595,0.651670867,3.520366746,1.053111899
1489,par_mem_mp,1400,1.028503401,1,0.834278653,30.09300635,2.160081339,6.603667238,2.418749401,7.386891074
1490,mp_bus_spd,1400,1.033582215,1,1.804726416,35.35400008,13.56957396,5.813582084,16.6629962,2.700537405
1491,mp_bus_spd2,1400,1.033758562,1,1.860156959,33.27914797,12.61384089,6.02886379,19.8394503,3.125943626
1492,mp_dhry,1400,1.028555743,1,0.700043257,21.7275664,6.921987973,1.555502965,12.36515273,0.007008062
1493,mp_mflops,1400,1.027118056,1,0.455974451,11.3015621,3.870052183,0.264582503,0.630712907,0.553812384
1494,mp_lp_neon,1400,1.031190878,1,1.262234946,34.55032908,7.620883475,3.65967137,20.14041069,0.526663822
1495,mp_neon_mflops,1400,1.033052721,1,1.717341027,30.93562239,13.00466457,1.394344511,19.70276219,3.616604264
1496,mp_randmem,1400,1.032449324,1,1.553481703,30.17257831,12.35994539,5.079643824,21.89657257,0.396417739
1497,mp_whets,1400,1.032829392,1,1.640463007,35.99645331,14.13136084,0.037223069,23.02605733,0.003751943
1498,openmp_mem_spd,1400,1.036454082,1,2.394040075,41.26223667,20.99877571,3.829699309,6.420890769,4.851515458
1499,openmp_mflops,1400,1.039753401,1,3.01205868,33.88458617,16.56139214,1.374791647,24.90473272,3.534626268
1500,idle,1400,1.026258446,2,0.357150155,0.942065332,0.204830121,0.069633177,0.589375773,0.010097273
1501,basicmath,1400,1.029481293,2,0.968997401,23.77474524,11.76318959,0.86647876,24.50632946,0.155479463
1502,bitcount,1400,1.031300676,2,1.392718385,28.04304907,20.97570514,0.07566643,24.43602233,0.015225588
1503,qsort,1400,1.028897569,2,0.868329056,24.22513723,10.89646895,0.584939263,19.22633341,0.570970517
1504,susan,1400,1.027992701,2,0.711852825,16.72921636,12.4222973,0.157028968,21.22279061,0.069389827
1505,jpeg_enc,1400,1.031089527,2,1.324085507,27.85462902,17.35069095,0.955860354,21.00671913,0.669855488
1506,jpeg_dec,1400,1.026672794,2,0.477897985,10.87354033,3.652944911,0.808358271,5.874802068,0.215124906
1507,typeset,1400,1.03112069,2,1.330522221,31.6944289,11.71102143,2.349579977,20.09141063,0.821162377
1508,dijkstra,1400,1.031105442,2,1.260531517,38.19864106,13.58570651,1.132698911,10.6669979,0.039280452
1509,patricia,1400,1.030059932,2,1.121283658,29.35147666,11.24250875,2.158069272,21.29653494,0.271582703
1510,ispell,1400,1.031258446,2,1.310644568,29.76519841,12.41224698,1.664826237,24.18561839,0.16439046
1511,stringsearch,1400,1.026402878,2,0.407144827,5.88466057,1.481431444,0.382586623,3.328228358,0.095992973
1512,adpcm_c,1400,1.028628472,2,0.827986722,24.58392948,9.811631075,1.639270385,17.87980013,0.290438529
1513,adpcm_d,1400,1.027913732,2,0.67212843,22.0602632,5.806314226,1.810065237,12.67309465,0.339131611
1514,fft,1400,1.029887931,2,1.087460421,27.67154753,11.68003174,0.30504103,23.53628531,0.093029779
1515,h264_hq,1400,1.02797619,2,0.719068381,18.02097227,8.260725056,1.340081167,15.3558059,1.606112853
1516,h264_lq,1400,1.027893836,2,0.666614568,16.74041706,7.498436469,1.331976803,13.4352439,1.687639086
1517,mpeg4_hq,1400,1.026947279,2,0.47756151,8.454612526,3.063079887,1.165358096,5.8481382,1.545101783
1518,mpeg4_lq,1400,1.026849662,2,0.471051601,7.939615957,2.857820556,1.066932229,5.373384509,1.557827437
1519,jpg2000enc,1400,1.031418919,2,1.41855475,31.70224581,12.98498624,4.015132872,20.65956551,1.741667535
1520,dhrystone,1400,1.032380952,2,1.59452781,30.56006617,17.76917561,0.034816978,23.03532964,0.0049609
1521,neon_add,1400,1.033015203,2,1.809209824,32.81391034,14.71145016,0.03117115,21.35709911,0.003610385
1522,neon_mul,1400,1.03284396,2,1.807689805,32.89675093,14.64668367,0.031663108,21.26439158,0.003666339
1523,cstm_bmp,1400,1.029949324,2,1.160313176,42.76601397,6.823057272,0.071149855,12.13804091,0.011490964
1524,cstm_int,1400,1.032440878,2,1.627342473,27.21503624,16.01156565,1.648918433,28.72350096,0.660633254
1525,cstm_fp,1400,1.033150338,2,1.696400061,26.41596647,16.96559252,0.832196773,29.64193748,0.741844771
1526,lat_ctx_0_18,1400,1.02988255,2,1.110291926,45.48270762,7.792937643,1.039733661,8.446199553,0.106244858
1527,lat_ctx_500_18,1400,1.0303125,2,1.115508878,43.51854515,8.207093421,2.200249127,6.713074378,2.523966591
1528,lat_fs,1400,1.030734797,2,1.211296736,38.56939291,7.694097499,1.532357356,17.86886517,0.527554757
1529,lat_pagefault,1400,1.033086735,2,1.727432224,42.36497473,7.984349068,2.637152088,21.47854746,0.054235475
1530,lat_mem_rd_1_8,1400,1.029739933,2,1.025219262,47.23792221,5.239606346,1.665490353,4.986944664,0.012190066
1531,lat_mem_rd_1_256,1400,1.029493243,2,0.970303824,47.25360404,3.5371366,4.276272029,3.317316283,0.008345374
1532,lat_mem_rd_200_8,1400,1.029307432,2,1.002983318,47.11400043,4.896129042,1.838310773,4.664382296,0.014538457
1533,lat_mem_rd_200_256,1400,1.029192177,2,0.974401537,47.12521333,4.106844477,3.349939053,3.922961945,0.014027841
